item,itemLabel,startDate,endDate
Q25489708,Кадырова Зауре Жусуповна,1990,1994-06
Q4081237,Бейсенов Саят Дюсенбаевич,1991-03,1993-10
,Соболев Виктор Васильевич,1993-10,1994-10
Q109492827,Крепак Петр Иванович,1994-06,1996-11
,Тутенов Байкарим Вильямович,1994-06,1995-10
Q12561850,Аимбетов Сеитсултан Сулейменович,1995-10,1996-11
Q4233034,Коржова Наталья Артёмовна,1996-11,1999-10
Q15088591,Радостовец Николай Владимирович,1999-10,2000-08
Q4075631,Байменов Алихан Мухамедьевич,2000-08,2001-11
Q4213731,Карагусова Гульжана Джанпеисовна,2001-11,2007-08
Q4408033,Сапарбаев Бердыбек Машбекович,2007-08,2009-03-04
Q4054654,Абдыкаликова Гульшара Наушаевна,2009-03-04,2012-09-26
Q12086913,Абденов Серик Сакбалдиевич,2012-09-26,2013-06-10
Q16436474,Дуйсенова Тамара Босымбековна,2013-06-10,2014-08-06
Q16436474,Дуйсенова Тамара Босымбековна,2017-01-25,2018-02-09
Q48956169,"Абылкасымова, Мадина Ерасыловна",2018-02-09,2019-02-22
Q4408033,"Сапарбаев, Бердыбек Машбекович",2019-02-25,2019-08-20
Q16436595,"Нурымбетов, Биржан Бидайбекулы",2019-08-20,2021-01-18
Q12562169,"Шапкенов, Серик Жамбулович",2021-01-18,2022-04-07
Q16436474,"Дуйсенова, Тамара Босымбековна",2022-04-11,
